id,url,status_code,latency,extract_method,page_type,content_length
337,https://burkroyalty.com/recent-activity/,403,9.26,Selenium,error,460
338,http://layerxsecurity.com/blog,200,2.7,trafilatura,html,345
339,https://landotsanitairesocial.wpcomstaging.com/2020/08/19/10-fiches-actions-pour-ameliorer-laccueil-lintegration-et-laccompagnement-personnalise-des-nouveaux-arrivants/,200,0.88,trafilatura,html,864
340,https://www.isce.org/gallery/ViewAlbum.aspx?album=2520281&p=4,200,1.94,trafilatura,html,229
341,https://acpr.banque-france.fr/fr/recherche?page=65,500,14.39,Selenium,error,497
342,https://en.wikipedia.org/wiki/Emergency_vehicle_lighting,200,11.33,Selenium,html,50000
343,https://www.ted.com/talks/https:/www.ted.com/talks/1378?utm_source=homepage_featured&utm_content=4&utm_term=video-title,404,11.34,Selenium,error,438
344,https://www.migros.com.tr/arama?q=Biskrem Kakaolu,200,1.2,trafilatura,html,306
345,https://apnews.com/article/winter-weather-freezing-temperatures-cold-memphis-water-948b57293a383883a99f5a0d6239cef7,200,2.78,trafilatura,html,6267
346,https://cedrus.com.pl/plug-do-sniegu-do-traktorkow-simplicity,200,5.32,trafilatura,html,491
347,https://www.dw.com/en/paris-airport-evacuated-after-two-men-with-fake-guns-spark-panic/a-46867852,200,1.54,trafilatura,html,1567
348,https://www.secretberryspa.com/our-services/facial,200,2.12,trafilatura,html,1136
349,https://proforto.nl/werkschoenen/veiligheidsschoenen/werkschoenen-sneakers/rucanor-work_gerba_shoes-for-crews_herock_unisex_groen_hoog-model,200,12.11,Selenium,html,18262
350,https://www.accessibilitychecker.org/guides/wcag/,200,1.71,trafilatura,html,18035
351,https://www.javadoc.io/doc/org.typelevel/alleycats_2.10,200,1.35,trafilatura,html,310
352,https://www.elder.org/our-locations/south-east/hampshire/emsworth,200,2.32,trafilatura,spa,4693
353,https://ded.mo.gov/press-room/arlee-home-fashions-expands-west-plains-opening-second-manufacturing-facility-and-adding,200,2.13,trafilatura,html,3392
354,http:///index.php/about-us/news-press-releases,500,11.075949907302856,Selenium,error,0
355,http://laval.ca/calendrier-activites/club-lecture-oeuvrelue-yves-theriault-biblio-arts-2,404,22.129987478256226,Selenium,error,0
356,https://www.lequipe.fr/Cyclisme-sur-route/Actualites/Lucho-herrera-nie-devant-la-justice-colombienne-son-implication-dans-des-meurtres/1567979,200,1.99,trafilatura,html,1846
357,https://www.channel3000.com/video/cottage-grove-library-referendum-fails/video_73b9f285-d4fe-57ae-b5b7-4606ec7b6662.html,200,3.05,trafilatura,html,362
358,https://www.fullmoto.com/suiche-para-exploradoras-mastech,404,20.84,Selenium,error,408
359,https://rohanbuilders.com/bangalore-homes/mihira/,200,3.94,trafilatura,html,2192
360,http://habbio.co.uk/?faq_category=popular-questions,200,3.34,trafilatura,html,2912
361,https://cn.ukec.com/articles/info?aid=6251,200,7.48,trafilatura,html,371
362,https://planetlovelife.com/how-you-can-reduce-the-amount-of-plastic-thats-killing-marine-animals/,200,10.65,Selenium,html,7064
363,https://www.theshantyrestaurant.com/,200,1.28,trafilatura,html,932
364,https://www.docteurcanalisation.com/,200,7.03,trafilatura,html,10183
365,https://www.myurbanvalet.com/the-risks-of-using-home-washing-machines-for-heavy-winter-fabrics/,200,2.75,trafilatura,html,9229
366,http://bloemenpuurathome.nl/post/custom-events,200,1.91,trafilatura,html,520
367,https://kiali.io/docs/features/,200,1.96,trafilatura,docs,695
368,https://d3ag4hukkh62yn.cloudfront.net/Apple-MUWA3AM-A-Pencil-USB-C/dp/B0CL7J12YK?_encoding=UTF8&content-id=amzn1.sym.f2128ffe-3407-4a64-95b5-696504f68ca1&pd_rd_r=08833a04-53e0-42e5-980a-dba72a34d0e6&pd_rd_w=V11w9&pd_rd_wg=ZY6Fg&pf_rd_p=f2128ffe-3407-4a64-95b5-696504f68ca1&pf_rd_r=56CKN7FJQB6J3Z9F9ASP&ref_=pd_hp_d_btf_crs_zg_bs_541966,200,10.4,Selenium,html,519
369,http://katyaniexport.com,200,2.17,trafilatura,html,1421
370,https://www.sii.cl/valores_y_fechas/uf/uf2025.htm,200,3.48,trafilatura,html,8887
371,https://dash.plotly.com/dash-ag-grid/column-definitions,200,3.94,trafilatura,html,14259
372,https://www.quora.com/What-is-the-placement-record-of-Manipal-University-for-students-studying-computer-science-or-information-systems-How-does-it-compare-to-other-colleges,200,10.43,Selenium,html,20139
373,https://www.10doigts.fr/galerie/clown-carnaval-gcr2378.aspx,200,2.0,trafilatura,html,451
374,https://www.voxelmatters.com/silva-builders-is-3d-printing-buildings-from-a-bio-based-composite/,200,10.93,Selenium,html,1622
375,http://centricbrands.com,200,2.79,trafilatura,html,298
376,https://www.hardeeso.com/join_our_team/deputy_sheriff.php,403,10.414277791976929,Selenium,error,0
377,https://www.zhipin.com/job_detail/8929845f7fea5ec01HV_2964FlNY.html,200,2.93,trafilatura,html,6958
378,https://bluvium.com/case-study/,200,2.85,trafilatura,html,3899
379,https://explodingtopics.com/blog/ai-statistics,200,2.01,trafilatura,article,19266
380,https://www.niche.com/k12/scotch-plains-fanwood-high-school-scotch-plains-nj/rankings/,200,11.38,Selenium,html,513
381,https://www.utc.edu/enrollment-management-and-student-affairs/university-center/temporary-office-locations,200,1.86,trafilatura,spa,1733
382,https://open.lefebvre-dalloz.fr/droit-affaires/fonds-commerce/tribunal-commerce_dz-oasis-001006,200,2.45,trafilatura,html,5915
383,https://unternehmensboerse.me/listing-category-2/baugewerbe/,200,11.92922592163086,Selenium,error,0
384,http://boglagold.com,200,13.193731307983398,Selenium,error,0
385,https://www.policygenius.com/auto-insurance/best-car-insurance-in-loganville-ga/,200,2.91,trafilatura,html,8494
386,https://tcimro.com/components/com_eventgallery/helpers/image.php?&mode=full&folder=HurricaneMaria&file=IMG_4458.JPG,200,10.96,Selenium,html,1622
387,https://www.a1toyota.com/inventory/new-2025-toyota-rav4-hybrid-xle-premium-all-wheel-drive-xle-prem-awd-suv-jtmb6rfv6sd163505/,403,11.0,Selenium,error,233
388,https://llbean.com/buy/mens-brown-shoes,200,3.27,trafilatura,html,4822
389,https://cowboystatedaily.com/2024/10/28/the-hunt-for-red-october-leads-to-wyoming-and-the-powell-man-who-bought-it/,200,2.17,trafilatura,html,5632
390,https://www.lastbookstorela.com/event-details/halloween-sleepovers-1,200,1.69,trafilatura,html,490
391,https://www.indeed.com/cmp/Brigit/salaries,403,13.36,Selenium,error,314
392,https://www.wingie.com/flights/to-miami/,200,11.15,Selenium,html,2780
393,https://getallmylinks.com/lucylarax,200,14.47,Selenium,html,26342
394,https://github.com/replicate/cog-examples/blob/a4db315be6862210d6d8d2d0719c94bd6d39e6c6/hello-world,200,3.48,trafilatura,html,269
395,https://www.arabianbusiness.com/industries/industries-culture-society/401874-sondos-al-qattan-has-free-right-to-her-opinion-says-kanoo-group-chairman,200,15.62,Selenium,html,2384
396,http://www.miyuki-clinic.net/,200,3.06,trafilatura,html,312
397,https://www.gsmarena.com/iphone_16_pro_max_vs_galaxy_s24_ultra_battery_camera_price_compared-news-64947.php,200,2.47,trafilatura,html,13653
398,https://www.rbi.org.in/commonman/English/scripts/MANI.aspx,200,10.92,Selenium,html,6793
399,https://chameleoncollective.com/angicel-morales/,200,26.36,Selenium,html,1377
400,https://japan.zdnet.com/article/35228397/,200,2.01,trafilatura,html,2766
401,https://www.cbinsights.com/company/ssgc-technologies,200,1.07,trafilatura,html,907
402,http://blueheroncap.com?sixvxskxyc=ocrboxzvjh4wjs8ugcgj,200,14.7,Selenium,html,2321
403,https://www.americanexpress.com/en-jm/network/legal/privacy-statement.html,200,10.92,Selenium,html,5711
404,https://rateyourmusic.com/release/single/a-ha/lifelines-3/,403,12.18,Selenium,error,332
405,https://www.beano.com/quiz/music/which-k-pop-group-are-you,200,1.64,trafilatura,html,2288
406,https://juajeans.com/product/white-distressed-shorts-ripped-denim-jeans-shorts-raw-cut-hem-for-men,200,6.71,trafilatura,html,1133
407,https://www.kidstuffcatalog.com/catalog/page-80/,200,12.16,Selenium,html,20478
408,https://www.capovillashop.it/products/tessuto-arredo-jacquard-h-140-cm-foglie-giallo-beige,404,13.37,Selenium,error,473
409,https://theadvocate.com/,200,4.44,trafilatura,html,456
410,https://www.xt.com/etfIndex/defiindex_usdt,200,1.15,trafilatura,html,509
411,https://www.goal.com/de/spieler/s-arribas/cu52a54iqv8lec3e4104vh84q,200,1.8,trafilatura,html,4943
412,https://mesateliersdiy.fr/les-ateliers/home-deco/,200,2.11,trafilatura,html,1673
413,http://hamiltonlane.com,200,2.9,trafilatura,html,1505
414,http://metadocs.eu,200,6.61,trafilatura,html,824
415,http://library.qiangtu.com/download/793/pdf/793.pdf,408,21.42760396003723,Selenium,error,0
416,https://cyberowl.io/dont-spend-another-dollar-on-cybersecurity-until-you-benchmark/,200,4.43,trafilatura,html,3016
417,https://lei.mx/tag/veterinaria,200,3.31,trafilatura,html,358
418,https://www.lsu.edu/urec/contact/who/brad.php,200,2.4,trafilatura,html,1026
419,http://investors.pyxus.com/investors/news/,403,13.49,Selenium,article,280
420,https://www.consum.es/directory/listing/villena/claim,200,2.03,trafilatura,html,1474
421,https://www.carandclassic.com/auctions/1969-triumph-herald-1200-nMXamg,200,1.07,trafilatura,html,4814
422,https://www.cyon.ch/blog/Lets-Encrypt-ist-da-Kostenlose-SSL-Zertifikate-fuer-alle,200,3.88,trafilatura,article,1697
423,http://carlsmed.com,200,15.21,Selenium,html,1649
424,https://iapp.org/resources/article/dpia-template-d-pia-lab/,404,11.46,Selenium,error,351
425,https://pmc.ncbi.nlm.nih.gov/articles/PMC10124679/,200,1.01,trafilatura,html,50000
426,https://abcnews.go.com/GMA/Culture/video/lead-actor-revealed-upcoming-christopher-nolan-film-odyssey-118916676,200,8.67,trafilatura,html,4827
427,https://karmagroup.com/news-events/bali-booklist,200,7.99,trafilatura,html,2823
428,https://www.novartis.com/news,200,1.99,trafilatura,html,15811
429,https://stonemarkcapital.com/get-in-touch,200,2.8,trafilatura,html,1237
430,https://supabase.com/docs/guides/auth/social-login/auth-google,200,10.99,trafilatura,docs,14155
431,https://playwell-bricks.com/blogs/news/the-playwell-journey-part-five,200,9.77,trafilatura,article,3426
432,https://www.madeinthemountainsphoto.com/,200,2.82,trafilatura,html,3911
433,https://coindesk.com/,502,12.13,Selenium,error,343
434,https://www.argusdelassurance.com/actualite/actualite.125038,200,13.2,Selenium,html,1896
435,https://www.dartmouth.edu/finance/purchasing/working_with_suppliers/vendor_guide/,200,2.55,trafilatura,html,2212
436,https://help.gohighlevel.com/support/solutions/folders/155000000688,200,1.13,trafilatura,html,568
437,https://www.echooralsurgery.com/procedures/impacted-canines/,200,13.05,Selenium,html,11463
438,https://www.sersc.org/journals/IJSEA/vol14_no2/38.pdf,502,21.08656620979309,Selenium,error,0
439,https://wiki.ai03.com/books/case-and-plate-design/page/brutally-honest-truths-of-designing-cases/revisions,200,1.68,trafilatura,html,1493
440,https://www.smithsonianmag.com/history/the-indigenous-americans-who-visited-europe-180981496/,200,36.88,Selenium,html,15189
441,https://www.totaltools.com.au/158100-makita-18vx2-brushless-upright-vacuum-skin-dvc560z,200,8.07,trafilatura,html,6189
442,https://www.antal.com/job/ophthalmology-consultant---vitreoretinal-surgery,200,2.95,trafilatura,html,1863
443,https://wageningen.ribscompany.nl/6701/afhalen/spareribs,200,0.83,trafilatura,html,215
444,https://respond.io/ar/tag/messagebird,200,1.32,trafilatura,html,1045
445,https://steckelberg.eu/seminare/,200,8.89,trafilatura,html,1665
446,https://electriccoin.co/events/list/?tribe-bar-date=2025-04-03,200,13.88,Selenium,html,704
447,https://www.orthazone.com/caries-indicator-syr-refill-green-4pk,200,5.38,trafilatura,html,366
448,https://firstpage.com.au/learning-centre/social-media/how-to-pass-the-vibe-check-7-tips-for-marketing-to-gen-zs/,200,2.46,trafilatura,html,8333
449,https://www.loopnet.com/Listing/33-Bloomfield-Hills-Pky-Bloomfield-Hills-MI/35466902/,403,9.880698680877686,Selenium,error,0
450,https://www.paloaltonetworks.com/resources/techbriefs/palo-alto-networks-and-trustwave,200,1.9,trafilatura,html,627
451,https://ir.nextcure.com/news-releases?aac2c52233ec9ed03e44a98dd9028c83ac2c52a24dacec95b3c1757c0d59015b_year%5Bvalue%5D=_none&op=Filter&aac2c52233ec9ed03e44a98dd9028c83ac2c52a24dacec95b3c1757c0d59015b_widget_id=aac2c52233ec9ed03e44a98dd9028c83ac2c52a24dacec95b3c1757c0d59015b&form_build_id=form-foiW0ArRLYGbquVN8GliXVaI2QrjLKkh_AqNdTqL37w&form_id=widget_form_base&page=0,200,25.78,Selenium,html,2475
452,https://www.dashdoc.eu/api/v4/docs/#tag/Transports/operation/readTransport,200,1.79,raw_text,json,111
453,https://www.wdwinfo.com/disney-merchandise/monday-merch-meeting-mary-blair-hocus-pocus-pandora-halloween-more/,200,12.12,Selenium,html,7706
454,https://www.idealo.de/preisvergleich/OffersOfProduct/201893890_-led-capsule-g9-4-8w-570lm-2700k-ww-9290020551-philips.html,200,11.77,Selenium,html,2883
455,http://vetaeducation.com/events/webinar-aus-ag13,404,12.968788146972656,Selenium,error,0
456,https://conferencecalltranscripts.org/?co=NVDA.US,200,1.92,trafilatura,html,603
457,https://praktio.com/about-us,200,2.13,trafilatura,html,3956
458,https://lms.leanderisd.org/campus_information/fine-arts,200,3.41,trafilatura,html,2176
459,https://www.cinn.cn/zgjxzz/202209/W020220922585709855705.pdf,404,14.89,raw_text,pdf,903
460,http://www.vividseats.com/shop/viewTickets.shtml?productionId=5107946,200,11.39,trafilatura,html,19382
461,https://morningside.ai/?tab=card1&subtab=complexdatapipelines,200,2.89,trafilatura,html,2760
462,https://asana.com/resources/group-decision-making,200,4.0,trafilatura,html,8128
463,https://www.nisum.com/nisum-knows,200,2.27,trafilatura,html,949
464,https://www.kap.org.tr/en/fon-bilgileri/ozet/4028328c80e9178f0181057cbe8615ec,200,3.26,trafilatura,html,250
465,http://peinture-algo.fr/products/algo-testeur-couleur-rose-brehat-finition-satin-50ml,200,5.88,trafilatura,html,4982
466,https://www.dailymirror.lk/print/business-news/Hayleys-to-dispose-Singer-stake-credit-outlook-revised-to-Negative/273-196738,200,14.83,Selenium,html,2637
467,https://onic-esports.com,502,16.758831024169922,Selenium,error,0
468,https://docs.cdp.coinbase.com/intx/reference/getportfoliosfeerates/,403,9.98,Selenium,docs,105
469,https://dove.feathersjs.com/cookbook/authentication/revoke-jwt,200,3.03,trafilatura,html,3232
470,https://www.fool.com/money/offers/credit-cards/american-express-platinum/?from=108&luri=%2Fcredit-cards%2Fbest-credit-card-sign-up-bonuses%2F&furi=%2Fcredit-cards%2Fbest-credit-card-sign-up-bonuses%2F&fuuid=c8d63426-a826-40c3-be2b-1758934bd15c&luuid=c8d63426-a826-40c3-be2b-1758934bd15c&ltyp=btn&lclksec=offer_tile&ord=1&ltxt=Apply+Now+button+for+The+Platinum+Card%C2%AE+from+American+Express.,403,18.82,Selenium,error,102
471,https://www.checkout.com/payment-methods/alipay,200,1.65,trafilatura,html,776
472,https://www.flooranddecor.com/moldings-wood/mountain-valley-94in.-laminate-overlapping-stair-nose-101141331.html,200,3.19,trafilatura,html,497
473,https://springfieldbottomline.com/2025/04/springfield-utility-board-recognized-nationally-for-safety-and-electric-reliability,200,5.54,trafilatura,html,3116
474,http://neurolief.com/about-us/,200,10.03,Selenium,html,1622
475,https://www.huduser.gov/portal/datasets/il.html,200,9.02,trafilatura,html,350
476,https://blog.avocats.deloitte.fr/point-detape-laction-7-plan-beps-de-locde-amenagements-prevus-statut-detablissement-stable-a-stade,200,1.21,trafilatura,html,12596
477,https://m.gelonghui.com/p/1319051,200,5.42,trafilatura,html,6556
478,https://www.bitdefender.com/en-us/toolbox/,404,12.97,Selenium,error,151
479,https://tdan.com/data-cleansing-tools-for-big-data-challenges-and-solutions/31659,403,16.27,Selenium,error,140
480,https://www.peticoesonline.com.br/legislacao/lei-de-biosseguranca,200,17.43,Selenium,html,39189
481,https://www.supernal.aero/newsroom/supernal-chc-helicopter-and-heli-one-collaborate-to-develop-advanced-air-mobility-networks/,200,2.05,trafilatura,html,5759
482,https://www.zoro.com/klein-tools-screwdriver-slotted-12-12-in-square-600-12/i/G1578306/,403,12.98,Selenium,error,495
483,https://www.digikey.com/en/products/detail/edac-inc/833-026-559-108/11191619,403,9.73,Selenium,error,330
484,https://www.rh-solutions.com/actualites/les-10-questions-indispensables-a-poser-a-ses-clients-pour-booster-son-activite/,200,2.22,trafilatura,html,8855
485,https://www.ebgames.com.au/search/query?category=toys-hobbies&subcategory=toys-hobbies-trading-cards&sort=releasedate&order=desc&attributes=franchise%3Apokemon&attributes=trading-card-type%3Abooster-boxes&attributes=trading-card-type%3Aboosters&attributes=trading-card-type%3Acollections,403,10.18,Selenium,error,333
486,https://es.ogs.ny.gov/veterans,200,1.93,trafilatura,html,1107
487,https://ameblo.jp/ura2017/theme-10108885509.html,200,2.69,trafilatura,html,369
488,https://arxiv.org/html/2410.01639v4,200,2.14,trafilatura,html,50000
489,http://pentalog.com,200,6.46,trafilatura,html,531
490,https://www.toho.co.jp/anime,200,2.59,trafilatura,html,1382
491,http://abbott.mediaroom.com,200,3.65,trafilatura,html,448
492,https://www.firstsession.com/resources/relationship-therapy-techniques,200,5.18,trafilatura,html,8749
493,https://www.taskade.com/invites/AYw2pLSJMruPYNdX?edit=v3N1RiovyVky5Qpb&share=edit,200,2.3,trafilatura,html,2279
494,https://developer.ticktick.com/api/v2/list,403,10.195406198501587,Selenium,error,0
495,https://www.musimmas.com/sustainability/positive-environmental-impacts/fire-prevention-and-management/,200,3.55,trafilatura,html,1532
496,https://www.nappaawards.com/product/moms-dont-have-time-to-a-quarantine-anthology/,200,1.87,trafilatura,html,2204
497,https://www.soundpure.com/p/manley-core/9638,200,1.73,trafilatura,html,1318
498,https://distinctivedoordesigns.com/wood-species/maplepaintgrade/,200,4.21,trafilatura,html,509
499,https://www.littelfuse.com/products/overvoltage-protection/tvs-diodes/surface-mount/smcj/smcj11,200,13.34,Selenium,html,556
500,https://automaticcss.com/docs/spacing-variables/,200,3.0,trafilatura,docs,8421
